与谓予人物也。	功之宜赏，于疏必与；罪之宜戮，在亲不赦。	0, 0	8, 8	t
绍复先王之大业。	中国之小说自来无史。	4, 4	2, 2	t
并二仔亦纵之	人有母子之情	5, 5	4, 4	f
由是君长刑政生焉	积土成山，风雨兴焉	7, 7	8, 8	f
老子曰：‘子自楚之所来乎？’	倒也安心乐业的，自为得所。	9, 9	11, 11	t
圣人非所与熙也。	必欲争天下，非信无所与计事者。	3, 3	9, 9	t
夫君子之行	已而之细柳军	3, 3	2, 2	f
以衾拥覆	咨臣以当世之事	0, 0	2, 2	t
而乃能知爱赏奇异	吾常终日而思矣	0, 0	4, 4	f
即为书以意属阳庆，以故知庆。	为文无出相如右，谋帅难居郤縠先。	1, 1	0, 0	t
箭本小弟所拾，原系他向天暗卜的。只是小弟当时不知其故，不曾与兄取得此箭在手。	﹝邢夫人﹞少不得进来，先与贾母请安。	29, 29	12, 12	t
有敢以二敌其一者欤	但以刘日薄西山	2, 2	1, 1	f
一不见用，则忧伤病沮亦作	亦使人君得如贾生之臣，则知其有捐介之操	5, 5	11, 11	t
惟弈秋之为听。	夫能之为言，已定之称。	4, 4	3, 3	t
为其来，于其来也。古者或谓于曰为，于犹为也。	由此一念，又不得居此。复堕下界，且结良缘。或为天，或为人，决再相见，好合如旧。	0, 0	22, 22	t
恩及草木，则树木华美，而朱草生；恩及鳞虫，则鱼大为。	侍中周毖、城门校尉伍琼、议郎何颙等，皆名士也，卓信之，而阴为绍。	24, 24	29, 29	f
盖闻国有道，贫且贱焉，耻也。	但是那执刀的手，发出夺目的金光，灿灿的不止一道，尤其觉得庄严且宝贵。	7, 7	30, 30	t
尽称厥职，达于予闻。	余明年亦将远行于南。	6, 6	7, 7	t
齐侯将为臧纥田。	冬日则为之𫗴粥，夏日则与之瓜麮。	3, 3	3, 3	t
孔子于乡党，恂恂如也，似不能言者。	言之，貌若甚戚者。	15, 15	7, 7	t
圣人非所与熙也。	率惟兹有陈，保乂有殷，故殷礼陟配天，多历年所。	3, 3	21, 21	f
其行道为学既已大成，而又之死不倦。	颇拟决去府校，而尚无可之之地也。	12, 12	11, 11	t
女曰：‘观乎！’士曰：‘既且。’	虽则如荼，匪我思且。	13, 13	8, 8	t
为文无出相如右，谋帅难居郤縠先。	群黎百姓，遍为尔德。	0, 0	6, 6	f
后之览者	凡世所谓巧取而捷得者	3, 3	9, 9	t
按彊助弱，圉暴止贪……此天下之所载也，诸侯之所与也。	岂与夫庸儒末学，文过饰非，使夫问者缄辞杜口，怀疑不展，若斯而已哉？	23, 23	1, 1	f
良有以也	以大中丞抚吴者为魏之私人	2, 2	0, 0	f
总为浮云能蔽日，长安不见使人愁。	雷横兄弟，他自犯了该死的罪，我因义气放了他，出头不得，上山入伙，我亦为他配在这里。	1, 1	34, 34	t
相鼠有皮，人而无仪。人而无仪，不死何为？	其实孕育时，此亲生之身，而少而壮而老，亦莫非亲生之身。	6, 6	12, 12	f
谁能说‘有伤风化’情事，比高门大族为多呢？	群黎百姓，遍为尔德。	17, 17	6, 6	f
顷之，又领益州牧。	此之树上将生美果。	1, 1	1, 1	t
风雨兴焉	夫大国，难测也，惧有伏焉	3, 3	11, 11	t
夫君子之行	必欲并辔绝驰而追与之并	3, 3	9, 9	f
弗食	食马者不知其能千里而食也	1, 1	10, 10	f
处逸乐而欲不放	涂有饿莩而不知发	5, 5	5, 5	t
若隐其无罪而就死地，则牛羊何择焉？	山不在高，有仙则名；水不在深，有龙则灵。	10, 10	7, 7	t
风雨兴焉	其心休休焉	3, 3	4, 4	f
是而子杀余之弟也。	若归，试私从容问而父。	1, 1	8, 8	t
发司农之粟	发于畎亩之中	3, 3	4, 4	f
乃以聘礼还之夫家。	防事之未萌，避难于无形。	5, 5	2, 2	f
困于道者多矣	移其栗于河内	1, 1	3, 3	f
赐钱二百万以葬	举贤以自佐	5, 5	2, 2	t
而，犹以也，言谁可以为之也。古者而与以同义，故可以或曰可而。	故夫知效一官，行比一乡，德合一君，而征一国者，其自视也亦若此矣。	0, 0	17, 17	f
郯子之徒，其贤不及孔子。	若方勤于朴斮，而遽易于工师，人其谓何？	5, 5	15, 15	f
冬日则为之𫗴粥，夏日则与之瓜麮。	井渫不食，为我心恻。	3, 3	5, 5	f
名之者谁	不能名其一处	0, 0	2, 2	f
桃花涧水出焉	积土成山，风雨兴焉	5, 5	8, 8	f
乘小马，好疾驰，以其名呼之，可使千里外一日反报。	蟡者一头而两身，其形若蛇，其长八尺，以其名呼之，可以取鱼鳖。	8, 8	18, 18	t
法度量则，不壹歉疑者，皆明壹之。	王者制事、立法、物度、轨则，壹禀于六律。	3, 3	12, 12	t
意北亦尚可以口舌动也	以资政殿学士行	5, 5	0, 0	f
姚贾辞行，绝其谋，止其兵，与之为交以报秦。	吾誓与城为殉。	15, 15	4, 4	t
我是曲江临池柳，者人折了那人攀，恩爱一时间。	今者久留陈蔡之间，诸大夫所设行者非仲尼之意。	8, 8	1, 1	f
王启监，厥乱为民。	群黎百姓，遍为尔德。	6, 6	6, 6	t
老子曰：‘子自楚之所来乎？’	早日羁游所，春风送客归。	9, 9	4, 4	t
他年我若为青帝，报与桃花一处开。	﹝女﹞自言宋时宫嫔，生时为宫监，相与有情，而不谐夫妇，阅今七百年，特来了此宿缘。	4, 4	12, 12	t
夫蜀者陛下之外厩	醉翁之意不在酒	5, 5	2, 2	f
或出入风议，或靡事不为。	大率义之所在，毅然必为。	10, 10	10, 10	t
以光先帝遗德	乃以宗正刘礼为将军	0, 0	1, 1	f
度支员外郎宋迪工画，尤善为平远山水。	人尝有言部亭长受其米肉遗者，茂辟左右问之曰：‘为汝有事嘱之而受乎？’	12, 12	23, 23	f
赁小屋于水柜街	客之美我者，欲有求于我也	3, 3	9, 9	f
其则，用铜而镂文，以识其轻重。	则亦与只同……《楚辞‧大招篇》每句末皆用只字，盖楚语然也。	1, 1	0, 0	f
孙叔敖疾，将死，戒其子曰：‘王亟封我矣，吾不受也。为我死，王则封汝。汝必无受利地！’	一心只想着为无娇觅一佳婿，四下访问，再无一人当意。	25, 25	5, 5	f
故垒西边	故国神游	0, 0	0, 0	t
天下者，国之本也；国者，乡之本也；乡者，家之本也；家者，人之本也；人者，身之本也；身者，治之本也。	盖人之生也，为质不齐，而为疾亦异。或之刚之柔，不以相济；或好名好利，用心不壹。	5, 5	2, 2	t
如锁上练，引之长丈许	遽扑之，入石穴中	4, 4	3, 3	t
会且归矣，无庶予子憎！	故天且风，巢居之虫动；且雨，穴处之物扰。	1, 1	2, 2	t
即解貂覆生，为掩户	手长镵，为除不洁者	6, 6	4, 4	f
后世之学，盖盛于先王之时矣	古人之观于天地、山川、草木、虫鱼、鸟兽	7, 7	4, 4	f
为神农之言，即治神农之道也。	抽刀出鞘天为摇，日月星辰芒骤韬。	0, 0	5, 5	f
及生，名为政，姓赵氏。	天快黑的时候，到了一个小镇，名为三栋。	4, 4	15, 15	t
敬慎威仪，为民之则。	不若居高养蒙，不为世网所羁，颇以李白为则。	8, 8	19, 19	t
怅恨久之。	顷之，又领益州牧。	3, 3	1, 1	t
匹夫而为百世师，一言而为天下法。	俟我于著乎而，充耳以素乎而，尚之以琼华乎而。	2, 2	5, 5	f
我未与其本事也。	以光(孔光)为太师，与四辅之政。	2, 2	10, 10	f
置则瓦井中，视外水深大以上，凿城内水渠。	小人不能则也。	1, 1	4, 4	t
张协顷刻且来拜辞。	王公直虽无杀人之事，且有坑蚕之咎；法或可恕，情在难容。	4, 4	10, 10	f
君爱宛甚，何不一为酒其家？陈奇猷集释引太田方曰：为酒，置酒也。	自澶渊讲和以来，百姓自相团结，为弓箭社，不论家业高下，户出一人。	8, 8	15, 15	t
我咸成文王，功于不怠。	曲周之进，于其哲兄。	7, 7	5, 5	t
负箧曳展屣	忘恩负义	0, 0	2, 2	f
则亦与只同……《楚辞‧大招篇》每句末皆用只字，盖楚语然也。	早来到也，咱见相公去则。	0, 0	10, 10	t
其心休休焉	夫大国，难测也，惧有伏焉	4, 4	11, 11	f
亦孔之将。	此之树上将生美果。	2, 2	1, 1	t
故逐之	何陋之有	2, 2	2, 2	f
俾是荒服，移为阙里。	那些对他开玩笑的人，范围是颇为宽广的。	6, 6	14, 14	f
引觞满酌，颓然就醉	何为其然也	6, 6	3, 3	f
盖人之生也，为质不齐，而为疾亦异。或之刚之柔，不以相济；或好名好利，用心不壹。	若然，谁令平以经术大师屈身为辁材下，纵复受赏，犹之辱也。	2, 2	24, 24	t
负也者，小人之事也。	黄冈之地多竹，大者如椽。	2, 2	8, 8	t
含笑即为妇人，蹙面即为老翁，踞地即为小儿，执杖即成林木。	古者天下之人爱戴其君，比之如父，拟之如天，诚不为过也。	3, 3	23, 23	f
其险也如此	其皆出于此乎	4, 4	4, 4	f
得之为有财，古之人皆用之。	与为一声之转，故为有与义，与亦有为义。	2, 2	1, 1	t
柔石，原名平复，姓赵，以一九零一年生于浙江省台州宁海县的市门头。	隋文帝以子秦孝王俊有疾，驰召名医许智藏。	11, 11	3, 3	f
以画竹，兰为长。	生物之以息相吹也。	7, 7	8, 8	f
故天将降大任于是入也	斯是陋室	7, 7	1, 1	f
匹夫而为百世师，一言而为天下法。	士不偏不党，柔而坚，虚而实。	2, 2	7, 7	f
你倒未曾接我，且敢争我不拜？	肃王不视，且听且行，若不经意。	7, 7	5, 5	f
美哉！煌煌乎柑不如矣。	她对你不是挺近乎的么？	5, 5	7, 7	t
王者之师，将德是以。讨叛惟武，携远在宽。	每有大繇役及丧，梁尝主办，兵法部勒宾客子弟，以知其能，后果举事。按以	8, 8	22, 22	f
是故为川者，决之使导；为民者，宣之使言。	﹝王君俞﹞为家不问田宅，平居无亵私、流侈之好。	2, 2	5, 5	t
所以动心忍性	此先汉所以兴隆也	0, 1	3, 4	f
人尝有言部亭长受其米肉遗者，茂辟左右问之曰：‘为汝有事嘱之而受乎？’	岂薪槱之道未弘？为网罗之目尚简？	23, 23	8, 8	t
其则，用铜而镂文，以识其轻重。	许多房奁，尽被官府籍没了，则藏得这物。	1, 1	13, 13	f
壮于前趾，往不胜，为咎。	吾誓与城为殉。	9, 9	4, 4	f
吁！嚚讼，可乎？	圣人都欢喜辩证，何况咱们后生小子乎！	6, 6	16, 16	t
男子狂图，不养父母，反不如之二女。	之三子者，则皆友之矣。	13, 13	0, 0	t
裔焉大国，灭之将亡。	﹝鸟兽﹞惧物之为己害也，犹且不脱焉弱之肉彊之食。	1, 1	16, 16	t
大兄何见事之晚乎	予尝求古仁人之心	5, 5	6, 6	f
人之所不学而能者，其良能也；所不虑而知者，其良知也。	今老邪？其欲干酒肉之味邪？其寡人亦有社稷之福邪？	9, 9	4, 4	f
乃圣乃神，乃武乃文。	遂与六曹豪吏，姑熟贤者，乃缁乃黄，凫趋梵庭，请扬宰君之鸿美。	0, 0	12, 12	t
子墨子解带为城，以牒为械。	﹝王吉﹞皆好车马衣服，其自奉养极为鲜明，而亡金银锦绣之物。	5, 5	16, 16	f
边遽乃至。	欸乃一声山水绿。	2, 2	1, 1	t
鬼且反对，而况于官？	虽无德与女，式歌且舞。	1, 1	8, 8	f
桓公之与戎狄，驱之尔。	明悟托生与本州……后出家为僧，取名佛印。	3, 3	4, 4	t
权与物钧而生衡，衡运生规，规圜生矩，矩方生绳，绳直生准，准正则平衡而钧权矣。是为五则。	虽陨于深渊，则天命也。	30, 30	6, 6	f
康公之母诚贤耶？则宜以淫荒失度命其子，焉用惧之以数？	我周之东迁，晋郑焉依。	19, 19	8, 8	f
若君不修德，舟中之人尽为敌国也。	含笑即为妇人，蹙面即为老翁，踞地即为小儿，执杖即成林木。	11, 11	3, 3	t
为者，治也。	是故为川者，决之使导；为民者，宣之使言。	0, 0	2, 2	t
是故为川者，决之使导；为民者，宣之使言。	通计一舟，为人五。	2, 2	5, 5	f
凡工贾胥市，臣仆州里，俾无交为。	自澶渊讲和以来，百姓自相团结，为弓箭社，不论家业高下，户出一人。	14, 14	15, 15	f
天乎！吾无罪！	微之乎，子真安而乐之者！	1, 1	2, 2	t
若隐其无罪而就死地，则牛羊何择焉？	月满则亏，水满则溢。	10, 10	2, 2	t
謼尔而与之，行道之人弗受；蹴尔而与之，乞人不屑也。	电灯，因着电力的不足而散射着黄橙橙的光线。	2, 2	10, 10	t
乡人之携持叩关者	风之积也不厚	2, 2	1, 1	f
此人暴虐吾国相，王县购其名姓千金，夫人不闻与？何敢来识之也？	猗与那与，置我鼗鼓。	21, 21	1, 1	f
壮于前趾，往不胜，为咎。	﹝王吉﹞皆好车马衣服，其自奉养极为鲜明，而亡金银锦绣之物。	9, 9	16, 16	f
用其二三十万为河伯取妇。	狼曰：‘丈人知其一，未知其二。’	1, 1	7, 7	t
以邦事作龟之八命：一曰征，二曰象，三曰与。	功之宜赏，于疏必与；罪之宜戮，在亲不赦。	19, 19	8, 8	t
﹝季武子﹞赋《常棣》之七章以卒。	夫夷以近，则游者众；险以远，则至者少。	13, 13	2, 2	f
或问其故，徽之但啸咏，指竹曰：‘何可一日无此君邪！’	去自去耳，吾何驭而追？来自来耳，吾何妨而拒？	16, 16	6, 6	t
隐者之所居也	草木有江东之玉兰	2, 2	5, 5	f
圣人以顺动，则刑罚清而民服。	先君孔子与君先人李老君同德比义，而相师友，则融与君累世通家。	6, 6	21, 21	t
佯狂不知所之者	项伯乃夜驰之沛公军	5, 5	5, 5	t
为买一马　　　	吾属今为之虏矣	0, 0	3, 3	f
崇阜广水，不类乎城中	其闻道也固先乎吾	7, 7	6, 6	f
游人去而禽鸟乐也	似与游者相乐	6, 6	5, 5	t
登白薠骋望，与佳期兮夕张。	同官尽才俊，偏善柳与刘。	6, 6	9, 9	f
蜻蛉其小者也，黄雀因是以。	六月之间，下齐七十余城，皆为郡县以。	11, 11	16, 16	t
今大夫老，而又不自安恬逸，而处以念恶，出则罪吾众。	乃知君子理身格物之道，自有本也，险难以萌而不之见，宜其悔焉。	15, 15	18, 18	f
人之为言，苟亦无与。	君子是以知秦穆公之为君也，举人之周也，与人之壹也。	8, 8	19, 19	t
而疑其不可考者	缙绅而能不易其志者	6, 6	8, 8	f
何故随妇家人入汤镬中	大王来何操	0, 0	3, 3	t
庄周忿然作色	作则飞沙走砾	4, 4	0, 0	f
则刘病日笃	海运则将徙于南冥	0, 0	2, 2	f
忧者以喜，病者以愈	始旱而赐之以雨	2, 2	5, 5	f
令民家有三年畜蔬食，以备湛旱、岁不为。	恩及草木，则树木华美，而朱草生；恩及鳞虫，则鱼大为。	17, 17	24, 24	t
大率义之所在，毅然必为。	且人之在斯世也，若局形气以言，清净染污，从吾志耳，安用效忠孝于宇宙目的为？	10, 10	35, 35	f
遇乃开门请降	乃悟前狼假寐	1, 1	0, 0	f
寒暑易节，始一反焉。	使来者读之，悲予志焉。	8, 8	9, 9	t
君爱宛甚，何不一为酒其家？陈奇猷集释引太田方曰：为酒，置酒也。	适当世明主之意，则有直任布衣之士，立为卿相之处。	8, 8	18, 18	f
怠与忌之谓也	仰观宇宙之大	3, 3	4, 4	f
若原州一面镇静，则本路只御捍西北一路，易为兵力。	夏寒雨霜，甲子干戊子，介虫不为。	20, 20	14, 14	f
今尔无指，告予颠隮，若之何其？	夜如何其？夜未央。	13, 13	3, 3	t
予犹记周公之被逮	呼中丞之名而詈之	5, 5	7, 7	f
言私其𫎆，献豜于公。	仲子归于我，生桓公。	7, 7	3, 3	t
此开卷第一回也。	这样文字，连我看一两遍也不能解……真乃一字一珠！	6, 6	11, 11	f
饰以温慎	举以予人	1, 1	1, 1	f
曰安且治者，非愚则谀。	今其室十无四五焉，非死则徙尔。	8, 8	11, 11	t
其夫为相御	其后夫自损抑	1, 1	2, 2	f
策之不以其道	予独爱莲之出淤泥而不染	2, 2	9, 9	f
郑兴从博士金子严为《左氏春秋》。	代、上党不战而已为秦矣。	8, 8	8, 8	f
吾恂恂而起。	为了进攻而防御，为了前进而后退，为了向正面而向侧面，为了走直路而走弯路，是许多事物在发展过程中所不可避免的现象。	3, 3	4, 4	t
大事是不可为的了！	寄松为女萝，依水如浮萍。	5, 5	2, 2	f
